LicenseID,FeeExemptModifierCode
1994637,RETI
1994638,RETI
1994640,VOL
1994641,VOL
1994651,RETI
1994654,VOL
1994660,RETI
1994663,RETI
1994665,VOL
1994669,RETI
1994689,RETI
1994696,RETI
1994701,RETI
1994702,RETI
1994720,DIS
1994721,VOL
1994728,VOL
1994731,VOL
1994744,RETI
1994756,RETI
1994758,RETI
1994759,RETI
1994763,VOL
1994776,VOL
1994793,RETI
1994796,RETI
1994804,RETI
1994807,RETI
1994814,RETI
1994817,RETI
1994826,VOL
1994827,RETI
1994828,RETI
1994832,RETI
1994840,VOL
1994843,RETI
1994848,RETI
1994861,VOL
1994865,RETI
1994866,RETI
1994869,RETI
1994874,DIS
1994875,VOL
1994878,RETI
1994879,VOL
1994887,RETI
1994895,VOL
1994898,VOL
1994900,RETI
1994908,RETI
1994918,VOL
1994923,VOL
1994931,VOL
1994947,VOL
1994952,VOL
1994955,RETI
1994958,RETI
1994960,VOL
1994965,RETI
1994970,RETI
1994971,RETI
1994974,RETI
1994979,RETI
1994984,RETI
1994991,VOL
1995006,VOL
1995010,RETI
1995012,RETI
1995013,RETI
1995016,VOL
1995029,VOL
1995035,VOL
1995038,RETI
1995042,RETI
1995064,RETI
1995077,RETI
1995087,VOL
1995089,VOL
1995091,RETI
1995100,RETI
1995106,RETI
1995116,RETI
1995120,VOL
1995121,RETI
1995132,RETI
1995135,RETI
1995137,RETI
1995141,RETI
1995152,RETI
1995156,RETI
1995157,RETI
1995166,RETI
1995168,VOL
1995174,VOL
1995175,RETI
1995187,RETI
1995194,RETI
1995198,RETI
1995207,RETI
1995216,RETI
1995219,RETI
1995229,VOL
1995240,RETI
1995243,RETI
1995246,VOL
1995258,RETI
1995263,VOL
1995282,VOL
1995286,RETI
1995292,VOL
1995311,RETI
1995312,VOL
1995314,RETI
1995319,RETI
1995324,VOL
1995329,VOL
1995336,RETI
1995338,VOL
1995341,DIS
1995347,RETI
1995363,RETI
1995369,RETI
1995370,VOL
1995372,VOL
1995378,RETI
1995385,RETI
1995386,VOL
1995394,RETI
1995401,VOL
1995404,VOL
1995406,RETI
1995416,DIS
1995417,RETI
1995421,RETI
1995423,RETI
1995446,VOL
1995452,VOL
1995471,RETI
1995474,RETI
1995479,MIL
1995480,RETI
1995481,VOL
1995497,VOL
1995498,RETI
1995510,VOL
1995514,RETI
1995524,RETI
1995531,RETI
1995533,VOL
1995538,VOL
1995543,RETI
1995544,RETI
1995545,VOL
1995548,RETI
1995552,RETI
1995558,RETI
1995564,RETI
1995568,RETI
1995572,RETI
1995574,VOL
1995597,RETI
1995610,MIL
1995629,RETI
1995635,VOL
1995639,RETI
1995643,VOL
1995647,RETI
1995656,RETI
1995661,RETI
1995662,RETI
1995673,RETI
1995678,RETI
1995686,VOL
1995696,RETI
1995703,RETI
1995715,RETI
1995716,RETI
1995717,RETI
1995718,RETI
1995720,RETI
1995745,VOL
1995749,VOL
1995751,RETI
1995758,RETI
1995770,RETI
1995776,VOL
1995781,RETI
1995783,RETI
1995787,VOL
1995792,RETI
1995797,VOL
1995802,VOL
1995811,RETI
1995817,RETI
1995818,RETI
1995834,VOL
1995837,VOL
1995839,RETI
1995840,RETI
1995844,RETI
1995849,VOL
1995863,VOL
1995864,RETI
1995867,RETI
1995879,RETI
1995881,RETI
1995882,RETI
1995886,VOL
1995887,DIS
1995889,RETI
1995891,RETI
1995894,VOL
1995896,VOL
1995900,RETI
1995901,RETI
1995903,VOL
1995906,RETI
1995909,VOL
1995910,RETI
1995915,VOL
1995934,RETI
1995947,RETI
1995948,RETI
1995955,VOL
1995958,RETI
1995968,VOL
1995980,VOL
1995987,RETI
1995990,RETI
1995997,VOL
1996001,VOL
1996002,RETI
1996012,VOL
1996014,VOL
1996017,RETI
1996020,RETI
1996024,RETI
1996025,RETI
1996028,RETI
1996031,RETI
1996035,VOL
1996037,RETI
1996050,MIL
1996052,RETI
1996055,RETI
1996062,RETI
1996064,RETI
1996065,RETI
1996066,VOL
1996077,RETI
1996082,VOL
1996083,RETI
1996084,RETI
1996086,VOL
1996087,RETI
1996098,RETI
1996112,VOL
1996113,RETI
1996115,DIS
1996117,RETI
1996119,VOL
1996125,RETI
1996126,RETI
1996131,RETI
1996136,RETI
1996142,RETI
1996148,VOL
1996152,RETI
1996153,RETI
1996162,VOL
1996166,VOL
1996167,VOL
1996171,VOL
1996180,VOL
1996182,RETI
1996183,VOL
1996184,RETI
1996189,RETI
1996194,RETI
1996195,DIS
1996196,DIS
1996200,RETI
1996202,RETI
1996205,RETI
1996207,RETI
1996214,VOL
1996222,RETI
1996224,VOL
1996226,RETI
1996227,RETI
1996233,VOL
1996234,VOL
1996241,RETI
1996245,RETI
1996246,VOL
1996266,RETI
1996271,RETI
1996274,RETI
1996277,VOL
1996282,RETI
1996290,VOL
1996295,RETI
1996299,RETI
1996301,RETI
1996302,RETI
1996306,RETI
1996320,RETI
1996323,VOL
1996328,RETI
1996337,RETI
1996338,RETI
1996350,VOL
1996354,RETI
1996358,VOL
1996363,RETI
1996370,VOL
1996371,VOL
1996372,VOL
1996390,VOL
1996396,RETI
1996397,RETI
1996398,VOL
1996399,VOL
1996400,RETI
1996405,VOL
1996406,RETI
1996407,RETI
1996411,RETI
1996415,RETI
1996422,VOL
1996426,VOL
1996429,RETI
1996433,RETI
1996438,VOL
1996452,RETI
1996454,RETI
1996457,RETI
1996464,RETI
1996468,VOL
1996473,RETI
1996475,RETI
1996480,VOL
1996481,VOL
1996490,RETI
1996505,VOL
1996518,RETI
1996529,VOL
1996534,RETI
1996538,VOL
1996543,VOL
1996547,RETI
1996548,RETI
1996552,VOL
1996558,RETI
1996560,RETI
1996563,VOL
1996564,RETI
1996566,VOL
1996567,RETI
1996568,RETI
1996577,VOL
1996580,RETI
1996582,VOL
1996585,VOL
1996603,VOL
1996604,RETI
1996609,RETI
1996612,VOL
1996614,RETI
1996620,VOL
1996628,RETI
1996635,RETI
1996638,RETI
1996643,RETI
1996654,RETI
1996664,RETI
1996673,RETI
1996677,VOL
1996683,RETI
1996686,VOL
1996699,RETI
1996705,RETI
1996708,RETI
1996711,RETI
1996715,RETI
1996719,RETI
1996721,RETI
1996728,RETI
1996729,VOL
1996734,VOL
1996735,VOL
1996745,RETI
1996748,VOL
1996750,RETI
1996751,RETI
1996753,RETI
1996761,VOL
1996767,VOL
1996768,RETI
1996770,RETI
1996773,RETI
1996775,VOL
1996776,RETI
1996780,RETI
1996782,RETI
1996783,VOL
1996784,RETI
1996791,RETI
1996799,RETI
1996806,RETI
1996811,RETI
1996814,RETI
1996815,RETI
1996817,RETI
1996821,VOL
1996831,RETI
1996835,RETI
1996843,RETI
1996844,RETI
1996848,RETI
1996861,VOL
1996862,RETI
1996863,RETI
1996868,RETI
1996872,MIL
1996873,RETI
1996875,RETI
1996876,RETI
1996880,VOL
1996882,RETI
1996890,VOL
1996892,VOL
1996894,VOL
1996902,RETI
1996905,VOL
1996908,VOL
1996920,RETI
1996934,RETI
1996938,VOL
1996941,RETI
1996950,VOL
1996957,VOL
1996958,VOL
1996967,RETI
1996976,RETI
1996977,RETI
1996978,RETI
1996980,RETI
1996982,VOL
1996989,RETI
1996990,RETI
1996991,RETI
1996993,RETI
1996994,VOL
1996995,RETI
1997000,VOL
1997002,RETI
1997003,RETI
1997010,VOL
1997011,RETI
1997013,VOL
1997024,VOL
1997031,RETI
1997036,VOL
1997037,RETI
1997042,RETI
1997055,RETI
1997059,RETI
1997074,RETI
1997079,VOL
1997082,RETI
1997084,VOL
1997087,VOL
1997092,RETI
1997093,RETI
1997102,RETI
1997105,RETI
1997112,RETI
1997113,RETI
1997116,RETI
1997118,RETI
1997120,VOL
1997123,RETI
1997128,VOL
1997132,RETI
1997143,RETI
1997161,RETI
1997164,RETI
1997168,RETI
1997186,RETI
1997187,RETI
1997190,VOL
1997191,RETI
1997193,VOL
1997199,RETI
1997203,RETI
1997206,RETI
1997209,RETI
1997232,VOL
1997233,VOL
1997238,VOL
1997244,RETI
1997246,RETI
1997247,RETI
1997252,RETI
1997254,RETI
1997255,VOL
1997267,DIS
1997268,RETI
1997275,VOL
1997277,RETI
1997282,RETI
1997290,RETI
1997296,RETI
1997297,RETI
1997299,RETI
1997301,RETI
1997302,RETI
1997303,RETI
1997325,VOL
1997335,VOL
1997338,RETI
1997340,VOL
1997342,RETI
1997351,RETI
1997357,VOL
1997367,VOL
1997377,RETI
1997380,RETI
1997382,RETI
1997383,VOL
1997388,VOL
1997393,RETI
1997395,RETI
1997396,RETI
1997400,RETI
1997403,VOL
1997405,RETI
1997419,RETI
1997423,VOL
1997425,RETI
1997426,RETI
1997431,RETI
1997436,RETI
1997438,RETI
1997441,RETI
1997446,RETI
1997447,RETI
1997448,RETI
1997455,VOL
1997460,VOL
1997476,VOL
1997491,RETI
1997500,RETI
1997515,VOL
1997517,VOL
1997526,RETI
1997528,VOL
1997529,VOL
1997535,RETI
1997544,RETI
1997554,VOL
1997558,RETI
1997561,RETI
1997562,RETI
1997579,RETI
1997585,RETI
1997590,VOL
1997591,VOL
1997600,RETI
1997602,RETI
1997606,VOL
1997608,RETI
1997615,RETI
1997619,RETI
1997620,DIS
1997623,RETI
1997630,RETI
1997635,RETI
1997660,RETI
1997661,VOL
1997677,RETI
1997678,VOL
1997684,VOL
1997694,RETI
1997712,RETI
1997716,RETI
1997725,VOL
1997728,RETI
1997738,RETI
1997750,RETI
1997751,VOL
1997753,RETI
1997756,VOL
1997766,RETI
1997777,RETI
1997780,RETI
1997783,VOL
1997788,RETI
1997790,RETI
1997804,VOL
1997805,VOL
1997807,RETI
1997816,RETI
1997823,RETI
1997826,VOL
1997828,VOL
1997840,RETI
1997850,RETI
1997861,RETI
1997862,VOL
1997864,VOL
1997866,RETI
1997868,VOL
1997871,RETI
1997872,RETI
1997873,RETI
1997874,VOL
1997875,VOL
1997876,VOL
1997880,VOL
1997907,RETI
1997910,VOL
1997917,RETI
1997923,RETI
1997924,RETI
1997928,VOL
1997930,VOL
1997937,VOL
1997945,RETI
1997946,RETI
1997950,RETI
1997952,VOL
1997953,VOL
1997954,RETI
1997961,RETI
1997973,RETI
1997977,RETI
1997982,RETI
1997983,RETI
1997987,RETI
1997989,RETI
1997990,RETI
1997992,VOL
1998003,RETI
1998004,VOL
1998009,DIS
1998029,RETI
1998038,RETI
1998066,VOL
1998073,VOL
1998087,RETI
1998091,RETI
1998102,RETI
1998106,RETI
1998126,RETI
1998131,RETI
1998140,RETI
1998143,RETI
1998151,RETI
1998154,RETI
1998178,RETI
1998180,RETI
1998185,RETI
1998194,RETI
1998195,VOL
1998207,RETI
1998211,RETI
1998215,RETI
1998220,RETI
1998227,RETI
1998229,RETI
1998232,RETI
1998238,DIS
1998243,RETI
1998246,RETI
1998249,VOL
1998250,RETI
1998258,VOL
1998271,RETI
1998276,RETI
1998277,RETI
1998278,RETI
1998288,MIL
1998289,VOL
1998297,RETI
1998302,RETI
1998305,RETI
1998314,RETI
1998319,RETI
1998321,VOL
1998326,RETI
1998330,VOL
1998342,RETI
1998346,VOL
1998352,RETI
1998365,VOL
1998366,RETI
1998367,RETI
1998376,RETI
1998378,RETI
1998387,RETI
1998394,RETI
1998396,RETI
1998397,RETI
1998402,RETI
1998417,RETI
1998418,RETI
1998422,RETI
1998424,RETI
1998439,RETI
1998446,VOL
1998450,VOL
1998452,RETI
1998465,RETI
1998469,RETI
1998491,RETI
1998496,RETI
1998519,RETI
1998522,RETI
1998529,RETI
1998534,RETI
1998547,RETI
1998552,RETI
1998554,VOL
1998557,RETI
1998571,RETI
1998573,VOL
1998575,DIS
1998580,RETI
1998584,RETI
1998593,RETI
1998596,VOL
1998599,VOL
1998617,VOL
1998618,RETI
1998625,RETI
1998628,VOL
1998636,RETI
1998644,RETI
1998651,VOL
1998659,VOL
1998664,RETI
1998671,DIS
1998672,RETI
1998675,VOL
1998685,RETI
1998689,VOL
1998691,RETI
1998699,RETI
1998707,RETI
1998712,RETI
1998719,RETI
1998722,MIL
1998723,RETI
1998761,VOL
1998764,RETI
1998765,RETI
1998767,RETI
1998774,RETI
1998775,VOL
1998781,VOL
1998784,RETI
1998799,RETI
1998810,RETI
1998811,MIL
1998816,VOL
1998821,RETI
1998827,RETI
1998830,DIS
1998832,VOL
1998839,RETI
1998843,VOL
1998846,RETI
1998851,RETI
1998853,VOL
1998860,RETI
1998861,RETI
1998865,RETI
1998866,RETI
1998869,RETI
1998874,RETI
1998879,RETI
1998880,RETI
1998881,RETI
1998883,VOL
1998888,RETI
1998894,RETI
1998898,RETI
1998901,VOL
1998910,DIS
1998925,RETI
1998926,DIS
1998933,RETI
1998943,RETI
1998948,VOL
1998952,RETI
1998955,RETI
1998960,RETI
1998961,VOL
1998966,VOL
1998981,RETI
1998982,VOL
1998988,RETI
1998993,RETI
1998998,RETI
1999003,RETI
1999004,RETI
1999005,VOL
1999016,VOL
1999030,RETI
1999047,RETI
1999053,VOL
1999054,RETI
1999058,RETI
1999061,RETI
1999066,VOL
1999068,RETI
1999072,RETI
1999078,VOL
1999079,MIL
1999084,RETI
1999089,VOL
1999093,RETI
1999096,RETI
1999097,VOL
1999102,RETI
1999117,RETI
1999121,RETI
1999126,VOL
1999147,RETI
1999152,VOL
1999159,VOL
1999163,VOL
1999166,RETI
1999177,RETI
1999178,VOL
1999180,RETI
1999193,VOL
1999196,MIL
1999201,RETI
1999204,RETI
1999213,RETI
1999214,RETI
1999219,VOL
1999220,RETI
1999229,VOL
1999241,RETI
1999247,VOL
1999253,RETI
1999255,RETI
1999256,RETI
1999267,VOL
1999269,VOL
1999274,VOL
1999275,RETI
1999277,RETI
1999279,RETI
1999282,RETI
1999289,VOL
1999291,VOL
1999293,RETI
1999294,VOL
1999296,RETI
1999297,RETI
1999306,VOL
1999307,RETI
1999309,VOL
1999311,RETI
1999315,RETI
1999334,RETI
1999348,RETI
1999365,RETI
1999371,VOL
1999385,RETI
1999386,VOL
1999389,RETI
1999392,VOL
1999412,RETI
1999425,RETI
1999433,VOL
1999439,RETI
1999442,RETI
1999447,RETI
1999462,VOL
1999464,VOL
1999466,VOL
1999477,VOL
1999481,RETI
1999487,RETI
1999491,VOL
1999507,RETI
1999513,RETI
1999517,RETI
1999519,RETI
1999524,VOL
1999526,VOL
1999529,RETI
1999535,VOL
1999545,RETI
1999548,RETI
1999551,VOL
1999556,VOL
1999564,VOL
1999568,VOL
1999579,RETI
1999588,VOL
1999592,VOL
1999594,RETI
1999595,VOL
1999596,VOL
1999598,VOL
1999600,RETI
1999609,VOL
1999612,VOL
1999624,VOL
1999625,RETI
1999634,RETI
1999635,RETI
1999636,VOL
1999638,RETI
1999643,RETI
1999647,RETI
1999653,VOL
1999654,RETI
1999667,RETI
1999682,RETI
1999694,RETI
1999698,RETI
1999702,RETI
1999705,VOL
1999729,DIS
1999748,VOL
1999752,RETI
1999760,RETI
1999761,RETI
1999767,RETI
1999770,RETI
1999779,VOL
1999781,RETI
1999782,VOL
1999806,VOL
1999808,VOL
1999815,RETI
1999820,RETI
1999825,RETI
1999831,RETI
1999837,RETI
1999839,RETI
1999853,RETI
1999854,RETI
1999875,RETI
1999880,RETI
1999890,RETI
1999900,VOL
1999911,RETI
1999913,VOL
1999918,MIL
1999924,RETI
1999947,RETI
1999948,RETI
1999956,RETI
1999963,RETI
1999966,RETI
1999971,VOL
1999972,RETI
1999974,RETI
1999979,RETI
1999984,RETI
1999985,RETI
1999988,RETI
1999993,RETI
1999994,VOL
1999996,RETI
1999998,RETI
200106,VOL
200145,RETI
200153,RETI
200156,VOL
200168,VOL
200201,RETI
200229,RETI
200256,DIS
200386,RETI
200601,VOL
200617,RETI
200618,VOL
200622,RETI
200677,RETI
200682,RETI
200687,RETI
200733,VOL
200742,RETI
200747,VOL
200756,VOL
200784,VOL
200867,VOL
200955,RETI
201012,RETI
201023,RETI
201053,RETI
201082,VOL
201145,RETI
201161,RETI
201170,VOL
201206,RETI
201207,RETI
201323,RETI
201325,VOL
201331,VOL
201357,RETI
201416,VOL
201470,RETI
201505,VOL
201538,VOL
201548,RETI
201558,VOL
201559,VOL
201565,RETI
201569,RETI
201584,RETI
201591,VOL
201617,VOL
201623,VOL
201670,VOL
201675,RETI
201711,VOL
201728,RETI
201749,VOL
201855,RETI
201886,VOL
201927,RETI
201940,RETI
201952,RETI
202022,VOL
202026,RETI
202029,VOL
202040,RETI
202079,RETI
202113,RETI
202123,RETI
202132,RETI
202140,VOL
202151,RETI
202170,RETI
202186,VOL
202198,RETI
202214,VOL
202230,RETI
202293,VOL
202301,RETI
202303,RETI
202323,VOL
202329,RETI
202333,VOL
202376,RETI
202396,RETI
202418,RETI
202515,VOL
202530,VOL
202542,RETI
202595,VOL
202604,RETI
202617,RETI
202627,VOL
202644,RETI
202667,RETI
202718,RETI
202748,RETI
202763,RETI
202813,VOL
202842,VOL
202866,VOL
202877,RETI
202890,RETI
202895,RETI
202907,VOL
202914,VOL
202922,RETI
202928,RETI
202933,RETI
202935,RETI
202937,VOL
202946,RETI
202951,DIS
202959,RETI
202969,VOL
202976,VOL
203025,RETI
203067,RETI
203073,VOL
203085,VOL
203091,RETI
203107,RETI
203112,VOL
203160,RETI
203166,VOL
203206,RETI
203217,VOL
203224,RETI
203228,RETI
203230,DIS
203235,RETI
203260,VOL
203272,RETI
203286,RETI
203288,RETI
203293,RETI
203296,VOL
203319,VOL
203367,RETI
203378,RETI
203381,VOL
203440,VOL
203446,RETI
203471,VOL
203485,RETI
203568,MIL
203592,RETI
203598,RETI
203674,RETI
203736,VOL
203751,RETI
203773,RETI
203814,RETI
203826,VOL
203860,VOL
203880,VOL
203925,VOL
203956,RETI
203987,VOL
2040003,RETI
2040015,RETI
2040021,RETI
2040027,VOL
2040029,VOL
2040032,RETI
2040052,RETI
2040086,RETI
2040095,RETI
204010,RETI
2040106,RETI
2040108,RETI
2040120,RETI
2040122,RETI
2040125,RETI
2040131,RETI
2040139,RETI
2040143,RETI
2040146,RETI
2040150,RETI
2040151,RETI
2040161,RETI
2040169,RETI
2040174,RETI
204018,VOL
2040182,VOL
2040185,RETI
2040188,RETI
2040211,MIL
2040214,VOL
2040219,VOL
2040221,VOL
2040239,RETI
2040256,RETI
2040260,RETI
2040273,RETI
2040279,RETI
2040281,RETI
2040286,VOL
2040289,VOL
2040296,DIS
2040297,RETI
2040306,RETI
204031,RETI
2040319,RETI
204032,RETI
2040322,VOL
2040323,RETI
2040326,RETI
2040331,VOL
2040338,RETI
2040339,RETI
2040351,RETI
2040355,RETI
2040361,VOL
2040370,RETI
2040372,RETI
2040373,RETI
2040377,RETI
2040383,VOL
2040394,VOL
2040395,RETI
2040396,RETI
2040397,RETI
2040403,RETI
2040404,RETI
2040409,RETI
2040416,MIL
2040424,RETI
2040428,VOL
2040430,RETI
2040431,VOL
2040432,RETI
2040434,VOL
2040436,VOL
2040437,RETI
2040453,RETI
2040455,RETI
2040458,VOL
2040475,RETI
2040476,RETI
2040481,VOL
2040497,VOL
2040517,RETI
2040540,RETI
2040550,RETI
2040551,RETI
2040553,RETI
2040556,RETI
2040560,RETI
2040565,RETI
2040566,RETI
204057,RETI
2040573,VOL
2040585,RETI
2040586,VOL
2040606,RETI
2040610,VOL
2040621,VOL
2040630,DIS
2040633,RETI
2040653,RETI
2040658,RETI
2040669,VOL
2040680,RETI
2040687,RETI
2040691,RETI
2040702,VOL
2040704,RETI
2040706,VOL
2040711,VOL
2040712,VOL
2040717,RETI
2040720,RETI
2040724,RETI
2040727,RETI
2040733,RETI
2040736,VOL
2040742,RETI
2040748,VOL
2040752,VOL
2040754,RETI
2040756,RETI
2040766,RETI
2040771,VOL
2040772,VOL
2040781,RETI
2040784,RETI
204079,VOL
2040803,RETI
2040813,RETI
2040821,VOL
2040825,RETI
2040827,VOL
2040831,RETI
2040832,VOL
2040836,RETI
2040840,VOL
2040853,VOL
2040858,VOL
2040860,VOL
2040878,RETI
2040891,VOL
2040900,VOL
2040909,VOL
2040910,VOL
2040918,RETI
2040923,VOL
2040928,RETI
204093,VOL
2040932,VOL
2040933,RETI
2040937,RETI
2040939,VOL
2040940,RETI
2040947,RETI
2040948,RETI
2040950,RETI
2040958,RETI
2040969,VOL
2040972,RETI
2040977,VOL
204098,VOL
2040980,RETI
2040981,RETI
2040997,VOL
2041000,RETI
2041004,RETI
2041019,RETI
2041022,VOL
2041027,RETI
2041030,VOL
2041037,RETI
2041038,RETI
2041042,MIL
2041044,RETI
2041048,VOL
2041059,RETI
2041062,RETI
2041067,RETI
2041069,VOL
204107,RETI
2041075,DIS
2041076,RETI
2041078,VOL
2041080,RETI
2041082,VOL
2041085,RETI
2041086,RETI
2041088,VOL
2041099,RETI
2041104,RETI
2041108,VOL
2041112,RETI
2041122,VOL
2041127,RETI
2041130,VOL
2041138,DIS
2041146,RETI
2041165,VOL
2041166,RETI
2041168,VOL
2041171,RETI
2041181,RETI
2041183,VOL
2041191,RETI
2041203,RETI
2041205,VOL
2041214,VOL
2041223,VOL
2041229,RETI
2041230,VOL
2041232,RETI
2041241,RETI
2041245,VOL
2041249,RETI
2041250,VOL
2041257,VOL
2041266,VOL
2041276,RETI
2041278,RETI
2041283,VOL
2041284,RETI
2041291,VOL
2041292,MIL
2041296,RETI
2041297,RETI
2041300,VOL
2041303,RETI
2041306,VOL
2041311,VOL
2041320,VOL
2041329,VOL
2041342,VOL
2041347,RETI
2041359,RETI
2041365,VOL
2041373,RETI
2041377,RETI
2041380,RETI
2041382,VOL
2041383,RETI
2041395,VOL
2041398,RETI
2041413,RETI
2041415,VOL
2041417,VOL
2041419,VOL
2041425,RETI
2041441,RETI
2041445,RETI
2041446,RETI
2041453,VOL
2041455,RETI
2041458,RETI
2041459,RETI
2041462,RETI
2041465,VOL
2041479,RETI
2041482,RETI
2041484,RETI
2041487,RETI
2041494,VOL
2041500,RETI
2041504,RETI
2041520,RETI
2041527,RETI
2041533,RETI
2041535,VOL
2041542,RETI
2041555,RETI
2041562,VOL
2041565,VOL
2041569,RETI
2041575,RETI
2041598,VOL
2041599,VOL
2041602,RETI
2041608,VOL
2041614,RETI
2041615,VOL
2041620,RETI
2041622,RETI
2041649,VOL
2041654,RETI
2041656,RETI
2041660,RETI
2041661,VOL
2041662,RETI
2041666,RETI
2041669,RETI
2041670,RETI
2041679,VOL
2041686,RETI
2041689,VOL
2041699,RETI
2041700,RETI
2041701,RETI
2041717,RETI
2041726,VOL
2041734,RETI
2041735,RETI
2041777,RETI
2041781,VOL
2041786,VOL
2041794,VOL
2041803,RETI
2041844,RETI
2041846,RETI
2041856,VOL
2041860,RETI
2041862,VOL
2041873,RETI
2041875,RETI
2041876,VOL
2041891,RETI
2041896,VOL
2041915,RETI
2041918,VOL
2041925,RETI
2041934,RETI
2041936,VOL
204194,VOL
2041941,RETI
2041947,VOL
2041948,RETI
2041954,VOL
2041958,RETI
2041959,RETI
204200,VOL
2042001,RETI
2042018,RETI
2042023,RETI
2042033,RETI
2042036,RETI
2042041,RETI
2042044,RETI
2042049,RETI
2042052,RETI
2042053,RETI
2042057,VOL
2042062,VOL
2042065,RETI
2042070,VOL
2042081,RETI
2042102,VOL
2042123,VOL
2042124,RETI
204213,VOL
2042136,VOL
2042142,VOL
2042153,RETI
2042154,MIL
2042157,RETI
2042165,VOL
2042166,RETI
2042173,RETI
2042175,VOL
2042182,VOL
2042184,RETI
2042186,RETI
2042189,RETI
2042193,RETI
2042199,RETI
2042203,VOL
2042205,RETI
2042224,RETI
2042225,RETI
2042237,DIS
204225,VOL
2042253,RETI
2042254,DIS
2042255,RETI
2042257,RETI
2042261,RETI
2042263,RETI
2042274,VOL
2042287,RETI
2042291,DIS
2042292,RETI
2042293,RETI
2042294,RETI
2042301,RETI
2042304,RETI
2042306,VOL
2042311,VOL
2042317,RETI
2042318,RETI
2042321,RETI
2042326,RETI
2042328,RETI
2042334,RETI
2042339,RETI
2042342,VOL
2042344,VOL
2042346,RETI
2042355,RETI
2042357,MIL
2042359,RETI
2042360,RETI
2042372,RETI
2042382,VOL
2042394,RETI
2042400,RETI
2042408,RETI
2042418,RETI
2042419,RETI
2042424,RETI
2042426,VOL
2042427,VOL
2042434,RETI
2042435,RETI
2042447,RETI
2042448,RETI
2042449,RETI
204245,VOL
2042451,MIL
2042455,RETI
2042459,VOL
2042463,VOL
2042471,VOL
2042485,VOL
2042488,VOL
2042489,VOL
2042490,RETI
2042497,RETI
2042498,RETI
2042504,VOL
2042510,RETI
2042513,RETI
2042514,RETI
2042516,RETI
2042520,RETI
2042527,RETI
2042536,RETI
2042541,RETI
2042543,RETI
2042547,RETI
2042550,RETI
2042551,VOL
2042556,VOL
2042561,VOL
2042573,RETI
2042578,RETI
2042591,RETI
2042592,MIL
2042594,VOL
2042595,RETI
2042599,VOL
2042604,RETI
2042609,RETI
2042622,VOL
2042627,VOL
2042637,RETI
2042647,VOL
2042650,RETI
2042651,RETI
2042660,RETI
2042669,VOL
2042671,RETI
2042674,RETI
2042676,RETI
2042684,RETI
2042685,RETI
2042686,VOL
2042692,RETI
2042699,RETI
2042708,VOL
2042710,VOL
2042714,RETI
2042719,VOL
2042720,RETI
2042724,RETI
2042743,VOL
2042747,RETI
2042750,RETI
2042754,RETI
2042761,VOL
2042769,RETI
2042775,RETI
2042784,RETI
2042786,VOL
2042789,RETI
2042796,RETI
2042810,RETI
2042828,RETI
2042834,RETI
2042850,RETI
2042856,RETI
2042857,RETI
2042859,RETI
2042866,DIS
2042872,RETI
2042884,VOL
2042900,RETI
2042910,RETI
2042913,VOL
2042915,RETI
2042919,VOL
2042927,VOL
2042930,VOL
2042933,RETI
2042942,RETI
2042943,VOL
2042949,VOL
2042955,VOL
2042964,VOL
2042982,VOL
2042984,VOL
2042989,VOL
2042993,RETI
2042996,VOL
2043003,RETI
2043010,RETI
2043016,VOL
2043022,RETI
2043028,VOL
2043029,RETI
2043034,VOL
2043038,RETI
2043041,VOL
2043049,RETI
2043050,VOL
2043056,VOL
2043061,VOL
2043070,RETI
2043078,RETI
2043083,RETI
2043089,VOL
2043102,VOL
2043118,RETI
2043122,RETI
2043132,RETI
2043140,RETI
2043142,RETI
2043149,RETI
2043152,VOL
2043165,RETI
2043168,VOL
2043169,RETI
2043181,RETI
2043182,RETI
2043185,RETI
2043186,VOL
2043191,DIS
2043192,RETI
2043194,RETI
2043195,RETI
2043199,RETI
2043202,VOL
2043209,RETI
2043210,VOL
2043213,RETI
2043221,MIL
2043226,RETI
2043227,VOL
2043256,RETI
2043266,RETI
2043274,RETI
2043279,VOL
2043284,RETI
2043285,VOL
2043287,DIS
2043290,DIS
2043299,RETI
2043300,VOL
2043301,RETI
2043302,RETI
2043304,VOL
2043308,VOL
2043314,RETI
2043316,RETI
2043318,RETI
2043325,RETI
2043338,RETI
2043341,VOL
2043361,VOL
2043362,VOL
2043370,RETI
2043376,VOL
2043388,RETI
2043389,VOL
2043390,RETI
2043392,RETI
2043393,RETI
2043397,VOL
2043399,VOL
2043400,RETI
2043401,RETI
2043402,RETI
2043418,VOL
2043419,RETI
2043420,VOL
2043426,RETI
2043435,RETI
204344,VOL
2043440,RETI
2043447,RETI
2043449,RETI
2043453,RETI
2043456,VOL
2043465,VOL
2043473,VOL
2043477,RETI
2043492,VOL
2043493,VOL
2043495,VOL
2043496,RETI
2043499,RETI
2043500,VOL
2043518,RETI
2043520,RETI
2043521,RETI
2043526,VOL
2043532,VOL
2043533,RETI
2043540,VOL
2043549,RETI
2043551,RETI
2043559,RETI
2043575,VOL
2043584,RETI
204359,VOL
2043606,RETI
2043610,VOL
2043611,RETI
2043615,VOL
2043621,VOL
2043629,VOL
2043634,RETI
2043635,DIS
2043640,VOL
2043641,RETI
2043646,RETI
2043656,RETI
2043657,RETI
2043661,RETI
2043669,VOL
